"iter" "posterior" "prior" "likelihood" "acceptance" "beta" "gamma"
"1238" 1238 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.194668820678514 0.00224579167034274 0.483774767810871
"1239" 1239 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.194511702986279 0.00224579167034274 0.483774767810871
"1240" 1240 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.194354838709677 0.00224579167034274 0.483774767810871
"1241" 1241 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.1941982272361 0.00224579167034274 0.483774767810871
"1242" 1242 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.194041867954911 0.00224579167034274 0.483774767810871
"1243" 1243 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.193885760257442 0.00224579167034274 0.483774767810871
"1244" 1244 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.193729903536977 0.00224579167034274 0.483774767810871
"1245" 1245 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.193574297188755 0.00224579167034274 0.483774767810871
"1246" 1246 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.193418940609952 0.00224579167034274 0.483774767810871
"1247" 1247 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.193263833199679 0.00224579167034274 0.483774767810871
"1248" 1248 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.193108974358974 0.00224579167034274 0.483774767810871
"1249" 1249 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.192954363490793 0.00224579167034274 0.483774767810871
"1250" 1250 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.1928 0.00224579167034274 0.483774767810871
"1251" 1251 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.192645883293365 0.00224579167034274 0.483774767810871
"1252" 1252 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.192492012779553 0.00224579167034274 0.483774767810871
"1253" 1253 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.192338387869114 0.00224579167034274 0.483774767810871
"1254" 1254 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.192185007974482 0.00224579167034274 0.483774767810871
"1255" 1255 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.19203187250996 0.00224579167034274 0.483774767810871
"1256" 1256 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.19187898089172 0.00224579167034274 0.483774767810871
"1257" 1257 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.191726332537788 0.00224579167034274 0.483774767810871
"1258" 1258 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.191573926868045 0.00224579167034274 0.483774767810871
"1259" 1259 -79.7328497067133 -5.56088076596593 -74.1719689407473 0.19142176330421 0.00224579167034274 0.483774767810871
"1260" 1260 -80.4530788096102 -5.49204107132037 -74.9610377382899 0.192063492063492 0.00229088880802656 0.47364514765613
"1261" 1261 -80.4530788096102 -5.49204107132037 -74.9610377382899 0.191911181601903 0.00229088880802656 0.47364514765613
"1262" 1262 -80.4530788096102 -5.49204107132037 -74.9610377382899 0.19175911251981 0.00229088880802656 0.47364514765613
"1263" 1263 -80.4530788096102 -5.49204107132037 -74.9610377382899 0.191607284243864 0.00229088880802656 0.47364514765613
"1264" 1264 -80.4530788096102 -5.49204107132037 -74.9610377382899 0.191455696202532 0.00229088880802656 0.47364514765613
"1265" 1265 -80.4530788096102 -5.49204107132037 -74.9610377382899 0.191304347826087 0.00229088880802656 0.47364514765613
"1266" 1266 -79.4334863344239 -5.53262150106227 -73.9008648333617 0.191943127962085 0.00226150574192862 0.479622398505631
"1267" 1267 -79.4334863344239 -5.53262150106227 -73.9008648333617 0.191791633780584 0.00226150574192862 0.479622398505631
"1268" 1268 -79.4334863344239 -5.53262150106227 -73.9008648333617 0.191640378548896 0.00226150574192862 0.479622398505631
"1269" 1269 -79.4334863344239 -5.53262150106227 -73.9008648333617 0.191489361702128 0.00226150574192862 0.479622398505631
"1270" 1270 -79.4334863344239 -5.53262150106227 -73.9008648333617 0.191338582677165 0.00226150574192862 0.479622398505631
"1271" 1271 -81.9148931495727 -5.53895863206684 -76.3759345175059 0.191974822974036 0.00220337494569938 0.480554255946132
"1272" 1272 -79.6916531174703 -5.45116827344259 -74.2404848440277 0.192610062893082 0.00224156498574229 0.467606018240661
"1273" 1273 -79.6916531174703 -5.45116827344259 -74.2404848440277 0.192458758837392 0.00224156498574229 0.467606018240661
"1274" 1274 -79.6916531174703 -5.45116827344259 -74.2404848440277 0.192307692307692 0.00224156498574229 0.467606018240661
"1275" 1275 -79.6916531174703 -5.45116827344259 -74.2404848440277 0.192156862745098 0.00224156498574229 0.467606018240661
"1276" 1276 -79.6916531174703 -5.45116827344259 -74.2404848440277 0.192006269592476 0.00224156498574229 0.467606018240661
"1277" 1277 -79.7577511017231 -5.4612757864083 -74.2964753153148 0.192638997650744 0.00223540192730658 0.46910130667939
"1278" 1278 -79.7577511017231 -5.4612757864083 -74.2964753153148 0.192488262910798 0.00223540192730658 0.46910130667939
"1279" 1279 -79.7577511017231 -5.4612757864083 -74.2964753153148 0.19233776387803 0.00223540192730658 0.46910130667939
"1280" 1280 -79.7577511017231 -5.4612757864083 -74.2964753153148 0.1921875 0.00223540192730658 0.46910130667939
"1281" 1281 -79.7577511017231 -5.4612757864083 -74.2964753153148 0.192037470725995 0.00223540192730658 0.46910130667939
"1282" 1282 -79.7577511017231 -5.4612757864083 -74.2964753153148 0.19188767550702 0.00223540192730658 0.46910130667939
"1283" 1283 -79.7577511017231 -5.4612757864083 -74.2964753153148 0.191738113795791 0.00223540192730658 0.46910130667939
"1284" 1284 -79.7577511017231 -5.4612757864083 -74.2964753153148 0.191588785046729 0.00223540192730658 0.46910130667939
"1285" 1285 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.192217898832685 0.00228227246757539 0.470934092646095
"1286" 1286 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.192068429237947 0.00228227246757539 0.470934092646095
"1287" 1287 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.191919191919192 0.00228227246757539 0.470934092646095
"1288" 1288 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.191770186335404 0.00228227246757539 0.470934092646095
"1289" 1289 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.191621411947246 0.00228227246757539 0.470934092646095
"1290" 1290 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.191472868217054 0.00228227246757539 0.470934092646095
"1291" 1291 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.19132455460883 0.00228227246757539 0.470934092646095
"1292" 1292 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.191176470588235 0.00228227246757539 0.470934092646095
"1293" 1293 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.191028615622583 0.00228227246757539 0.470934092646095
"1294" 1294 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.190880989180835 0.00228227246757539 0.470934092646095
"1295" 1295 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.190733590733591 0.00228227246757539 0.470934092646095
"1296" 1296 -80.1037134761696 -5.47367609247789 -74.6300373836917 0.190586419753086 0.00228227246757539 0.470934092646095
"1297" 1297 -79.961227047591 -5.42321333438624 -74.5380137132047 0.191210485736315 0.00224744146258821 0.46346368581851
"1298" 1298 -79.961227047591 -5.42321333438624 -74.5380137132047 0.191063174114022 0.00224744146258821 0.46346368581851
"1299" 1299 -79.961227047591 -5.42321333438624 -74.5380137132047 0.190916089299461 0.00224744146258821 0.46346368581851
"1300" 1300 -79.961227047591 -5.42321333438624 -74.5380137132047 0.190769230769231 0.00224744146258821 0.46346368581851
"1301" 1301 -79.961227047591 -5.42321333438624 -74.5380137132047 0.190622598001537 0.00224744146258821 0.46346368581851
"1302" 1302 -79.961227047591 -5.42321333438624 -74.5380137132047 0.19047619047619 0.00224744146258821 0.46346368581851
"1303" 1303 -79.961227047591 -5.42321333438624 -74.5380137132047 0.190330007674597 0.00224744146258821 0.46346368581851
"1304" 1304 -79.4796969808922 -5.53599971438324 -73.943697266509 0.190950920245399 0.00224801194462962 0.4801192060303
"1305" 1305 -79.4796969808922 -5.53599971438324 -73.943697266509 0.190804597701149 0.00224801194462962 0.4801192060303
"1306" 1306 -79.4796969808922 -5.53599971438324 -73.943697266509 0.190658499234303 0.00224801194462962 0.4801192060303
"1307" 1307 -79.4796969808922 -5.53599971438324 -73.943697266509 0.190512624330528 0.00224801194462962 0.4801192060303
"1308" 1308 -79.4796969808922 -5.53599971438324 -73.943697266509 0.190366972477064 0.00224801194462962 0.4801192060303
"1309" 1309 -79.4796969808922 -5.53599971438324 -73.943697266509 0.19022154316272 0.00224801194462962 0.4801192060303
"1310" 1310 -79.4796969808922 -5.53599971438324 -73.943697266509 0.190076335877863 0.00224801194462962 0.4801192060303
"1311" 1311 -79.4796969808922 -5.53599971438324 -73.943697266509 0.189931350114416 0.00224801194462962 0.4801192060303
"1312" 1312 -79.4796969808922 -5.53599971438324 -73.943697266509 0.189786585365854 0.00224801194462962 0.4801192060303
"1313" 1313 -79.4796969808922 -5.53599971438324 -73.943697266509 0.18964204112719 0.00224801194462962 0.4801192060303
"1314" 1314 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.190258751902588 0.00226048110602645 0.476888191723399
"1315" 1315 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.190114068441065 0.00226048110602645 0.476888191723399
"1316" 1316 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.189969604863222 0.00226048110602645 0.476888191723399
"1317" 1317 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.189825360668185 0.00226048110602645 0.476888191723399
"1318" 1318 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.189681335356601 0.00226048110602645 0.476888191723399
"1319" 1319 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.189537528430629 0.00226048110602645 0.476888191723399
"1320" 1320 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.189393939393939 0.00226048110602645 0.476888191723399
"1321" 1321 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.189250567751703 0.00226048110602645 0.476888191723399
"1322" 1322 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.18910741301059 0.00226048110602645 0.476888191723399
"1323" 1323 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.18896447467876 0.00226048110602645 0.476888191723399
"1324" 1324 -79.3670379473512 -5.51404367861259 -73.8529942687386 0.188821752265861 0.00226048110602645 0.476888191723399
"1325" 1325 -81.0066421382469 -5.37316947121979 -75.6334726670271 0.189433962264151 0.00225510163173691 0.456021770784716
"1326" 1326 -82.04893598821 -5.34416208785686 -76.7047739003532 0.190045248868778 0.00223135355166874 0.451691231313064
"1327" 1327 -82.04893598821 -5.34416208785686 -76.7047739003532 0.189902034664657 0.00223135355166874 0.451691231313064
"1328" 1328 -82.04893598821 -5.34416208785686 -76.7047739003532 0.189759036144578 0.00223135355166874 0.451691231313064
"1329" 1329 -82.04893598821 -5.34416208785686 -76.7047739003532 0.18961625282167 0.00223135355166874 0.451691231313064
"1330" 1330 -82.04893598821 -5.34416208785686 -76.7047739003532 0.189473684210526 0.00223135355166874 0.451691231313064
"1331" 1331 -81.1938421299926 -5.38194149521802 -75.8119006347746 0.190082644628099 0.0022266867404922 0.457328831136267
"1332" 1332 -81.1938421299926 -5.38194149521802 -75.8119006347746 0.18993993993994 0.0022266867404922 0.457328831136267
"1333" 1333 -80.5229782693565 -5.57446119798361 -74.9485170713729 0.190547636909227 0.00228755406310141 0.485767514120141
"1334" 1334 -81.1574520248237 -5.61118253151619 -75.5462694933075 0.191154422788606 0.00229043893891855 0.491147542942914
"1335" 1335 -81.1574520248237 -5.61118253151619 -75.5462694933075 0.191011235955056 0.00229043893891855 0.491147542942914
"1336" 1336 -81.1574520248237 -5.61118253151619 -75.5462694933075 0.190868263473054 0.00229043893891855 0.491147542942914
"1337" 1337 -81.1574520248237 -5.61118253151619 -75.5462694933075 0.190725504861631 0.00229043893891855 0.491147542942914
"1338" 1338 -81.1574520248237 -5.61118253151619 -75.5462694933075 0.190582959641256 0.00229043893891855 0.491147542942914
"1339" 1339 -81.1574520248237 -5.61118253151619 -75.5462694933075 0.190440627333831 0.00229043893891855 0.491147542942914
"1340" 1340 -81.1574520248237 -5.61118253151619 -75.5462694933075 0.190298507462687 0.00229043893891855 0.491147542942914
"1341" 1341 -81.1574520248237 -5.61118253151619 -75.5462694933075 0.190156599552573 0.00229043893891855 0.491147542942914
"1342" 1342 -81.1098028366296 -5.41587575976163 -75.693927076868 0.190760059612519 0.00221571046254073 0.462374715051083
"1343" 1343 -81.1098028366296 -5.41587575976163 -75.693927076868 0.190618019359643 0.00221571046254073 0.462374715051083
"1344" 1344 -81.1098028366296 -5.41587575976163 -75.693927076868 0.19047619047619 0.00221571046254073 0.462374715051083
"1345" 1345 -81.1098028366296 -5.41587575976163 -75.693927076868 0.190334572490706 0.00221571046254073 0.462374715051083
"1346" 1346 -79.8403977371556 -5.43955106565255 -74.400846671503 0.190936106983655 0.00224002030289836 0.465885813574357
"1347" 1347 -79.8403977371556 -5.43955106565255 -74.400846671503 0.19079435783222 0.00224002030289836 0.465885813574357
"1348" 1348 -79.8403977371556 -5.43955106565255 -74.400846671503 0.190652818991098 0.00224002030289836 0.465885813574357
"1349" 1349 -79.8403977371556 -5.43955106565255 -74.400846671503 0.190511489992587 0.00224002030289836 0.465885813574357
"1350" 1350 -79.8403977371556 -5.43955106565255 -74.400846671503 0.19037037037037 0.00224002030289836 0.465885813574357
"1351" 1351 -79.8403977371556 -5.43955106565255 -74.400846671503 0.190229459659511 0.00224002030289836 0.465885813574357
"1352" 1352 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.190828402366864 0.00225404793435284 0.483880724947848
"1353" 1353 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.190687361419069 0.00225404793435284 0.483880724947848
"1354" 1354 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.190546528803545 0.00225404793435284 0.483880724947848
"1355" 1355 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.190405904059041 0.00225404793435284 0.483880724947848
"1356" 1356 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.190265486725664 0.00225404793435284 0.483880724947848
"1357" 1357 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.190125276344878 0.00225404793435284 0.483880724947848
"1358" 1358 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.189985272459499 0.00225404793435284 0.483880724947848
"1359" 1359 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.189845474613687 0.00225404793435284 0.483880724947848
"1360" 1360 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.189705882352941 0.00225404793435284 0.483880724947848
"1361" 1361 -79.6367968446294 -5.56160255913487 -74.0751942854945 0.1895664952241 0.00225404793435284 0.483880724947848
"1362" 1362 -79.6756100354908 -5.56305338938653 -74.1125566461043 0.190161527165932 0.0022511294543288 0.484093687633974
"1363" 1363 -79.6756100354908 -5.56305338938653 -74.1125566461043 0.19002201027146 0.0022511294543288 0.484093687633974
"1364" 1364 -79.6756100354908 -5.56305338938653 -74.1125566461043 0.189882697947214 0.0022511294543288 0.484093687633974
"1365" 1365 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.19047619047619 0.00226415359759349 0.496634247982857
"1366" 1366 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.190336749633968 0.00226415359759349 0.496634247982857
"1367" 1367 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.190197512801756 0.00226415359759349 0.496634247982857
"1368" 1368 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.190058479532164 0.00226415359759349 0.496634247982857
"1369" 1369 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.189919649379109 0.00226415359759349 0.496634247982857
"1370" 1370 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.18978102189781 0.00226415359759349 0.496634247982857
"1371" 1371 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.189642596644785 0.00226415359759349 0.496634247982857
"1372" 1372 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.189504373177843 0.00226415359759349 0.496634247982857
"1373" 1373 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.189366351056082 0.00226415359759349 0.496634247982857
"1374" 1374 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.189228529839884 0.00226415359759349 0.496634247982857
"1375" 1375 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.189090909090909 0.00226415359759349 0.496634247982857
"1376" 1376 -81.1517669822655 -5.6487115576456 -75.5030554246199 0.188953488372093 0.00226415359759349 0.496634247982857
